dealer_id,salesman_id,territory_risk_tier,is_salesman_favorite,dealer_name,city,true_risk_profile,bounce_rate_lifetime,avg_days_late_nonseasonal,payment_volatility,real_exposure_pkr,order_frequency_trend,salesman_default_rate_loo,territory_default_rate_loo,is_high_risk,risk_probability,credit_score,risk_flag,top_reasons
D0148,SM005,Medium,False,FM-Gujranwala-0148 Traders,Gujranwala,Reliable,0.0,2.111111111111111,1.378954368902449,170288.143697056,12.0,0.025015859380840076,0.052106245899751005,0,0.2886664906537517,822.0,GREEN (Reliable),"[('Declining order activity', 0.583), (""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01)]"
D0149,SM005,Low,True,Te-Lahore-0149 Traders,Lahore,Reliable,0.0,1.6818181818181819,1.6412033350858064,45212.176000000014,-0.3157894736842105,0.025015859380840076,0.017698558717844946,0,0.15755312792839912,867.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), (""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01)]"
D0150,SM001,Low,False,FM-Lahore-0150 Traders,Lahore,Reliable,0.0,2.3333333333333335,1.599597487248627,255253.9600508001,0.35714285714285715,0.0706134128183214,0.017698558717844946,1,0.2575001480958022,831.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Inflation-adjusted credit exposure', 0.1), ('Cheque bounce history', 0.01)]"
D0151,SM003,High,False,Te-InteriorSindh-0151 Traders,Interior Sindh,Moderate,0.08333333333333333,9.777777777777779,4.842989309769892,64677.94619215893,-0.5,0.04809510175852681,0.06826561341111965,0,0.4502177612410866,781.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.307), ('Inconsistent / unpredictable payment timing', 0.013), (""Salesman's track record with similar dealers"", -0.004)]"
D0152,SM004,Low,False,Ph-Islamabad-0152 Traders,Islamabad,Reliable,0.0,1.4285714285714286,1.7438823185999512,114657.38381710472,-0.625,0.05773677530256478,0.017698558717844946,0,0.1707826331254617,861.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.011)]"
D0153,SM008,Low,False,Te-Islamabad-0153 Traders,Islamabad,Reliable,0.0,1.3333333333333333,1.6787441193290351,27296.389315372104,0.2,0.0485033973303768,0.017698558717844946,0,0.14633003988941076,872.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004)]"
D0154,SM007,Medium,False,Ph-Gujranwala-0154 Traders,Gujranwala,Reliable,0.0,1.7142857142857142,1.722731270483888,601533.1274696814,1.3,0.031461751367213554,0.052106245899751005,0,0.38126417387061956,798.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.937), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.009)]"
D0155,SM008,Medium,False,Te-Gujranwala-0155 Traders,Gujranwala,Moderate,0.0,12.210526315789474,6.6560521559728105,328168.78940228606,-0.5333333333333333,0.0485033973303768,0.052106245899751005,1,0.7775921282736162,698.0,AMBER (Moderate),"[('Late payment pattern (excluding Eid/Ramzan)', 0.727), ('Inflation-adjusted credit exposure', 0.276), ('Inconsistent / unpredictable payment timing', 0.27)]"
D0156,SM004,Medium,False,FM-Karachi-0156 Traders,Karachi,Moderate,0.125,8.25,6.604471789556498,223440.09614272453,-0.8571428571428571,0.05148677530256478,0.05091576970927481,1,0.5660272548435779,755.0,GREEN (Reliable),"[('Inconsistent / unpredictable payment timing', 0.263), ('Late payment pattern (excluding Eid/Ramzan)', 0.043), ('Inflation-adjusted credit exposure', 0.023)]"
D0157,SM005,Low,False,FM-Lahore-0157 Traders,Lahore,Reliable,0.0,2.6363636363636362,1.5406577730392867,106490.48712064615,0.3333333333333333,0.025015859380840076,0.017698558717844946,0,0.20729711477201967,847.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), (""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01)]"
D0158,SM007,Medium,False,FM-Karachi-0158 Traders,Karachi,Reliable,0.0,2.6666666666666665,2.46429041972071,76709.50348280814,3.5,0.031461751367213554,0.052106245899751005,0,0.20425485903548068,848.0,GREEN (Reliable),"[('Declining order activity', 0.107), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.009)]"
D0159,SM005,Medium,False,FM-Faisalabad-0159 Traders,Faisalabad,Reliable,0.0,0.8571428571428571,1.0593499054713802,37509.78879053553,0.0,0.025015859380840076,0.052106245899751005,0,0.1036169597957023,894.0,GREEN (Reliable),"[(""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01), (""Elevated risk in dealer's territory"", -0.068)]"
D0160,SM005,Low,False,Te-Rawalpindi-0160 Traders,Rawalpindi,Reliable,0.0,1.7857142857142858,1.8934009929915634,643106.9775129491,18.0,0.025015859380840076,0.017698558717844946,1,0.70044811162097,721.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 1.037), ('Declining order activity', 0.92), (""Elevated risk in dealer's territory"", 0.187)]"
D0161,SM002,Low,False,Te-Lahore-0161 Traders,Lahore,Reliable,0.0,2.0714285714285716,1.5839103288458478,346492.4342923551,1.1666666666666667,0.038414778032425094,0.017698558717844946,0,0.3065947492840489,817.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.32), (""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01)]"
D0162,SM008,Low,False,FM-Islamabad-0162 Traders,Islamabad,Reliable,0.0,1.0555555555555556,1.6874889770363088,53274.18110898552,-0.6875,0.0485033973303768,0.017698558717844946,0,0.14216612955222263,874.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004)]"
D0163,SM006,Medium,False,FM-Gujranwala-0163 Traders,Gujranwala,Reliable,0.0,2.0,1.5781242633190171,101794.83300266408,0.1,0.04057246715117146,0.052106245899751005,0,0.149628371779432,870.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.002), (""Elevated risk in dealer's territory"", -0.068)]"
D0164,SM003,High,False,FM-InteriorSindh-0164 Traders,Interior Sindh,Reliable,0.09090909090909091,2.0,1.449137674618944,274898.73808016937,-0.625,0.04784257650600156,0.06807136321686946,0,0.1789548414722564,858.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.147), (""Salesman's track record with similar dealers"", -0.003), ('Cheque bounce history', -0.011)]"
D0165,SM001,Medium,False,Te-InteriorPunjab-0165 Traders,Interior Punjab,Moderate,0.05,11.3,5.920526292395581,402113.00088457385,18.0,0.06853007948498806,0.05163005542356053,0,0.8988638796368008,644.0,AMBER (Moderate),"[('Declining order activity', 0.92), ('Late payment pattern (excluding Eid/Ramzan)', 0.57), ('Inflation-adjusted credit exposure', 0.455)]"
D0166,SM002,Low,False,Te-Islamabad-0166 Traders,Islamabad,Moderate,0.0,9.857142857142858,5.830951894845301,119296.43328548328,-0.5,0.038414778032425094,0.017698558717844946,1,0.6196552414492125,742.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.32), (""Elevated risk in dealer's territory"", 0.187), ('Inconsistent / unpredictable payment timing', 0.153)]"
D0167,SM006,High,False,FM-Peshawar-0167 Traders,Peshawar,Risky,0.15151515151515152,26.91304347826087,18.86052959806741,150202.28504520806,1.0,0.03516121173991605,0.06651736166286791,1,0.9935916682392667,479.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 3.268), ('Inconsistent / unpredictable payment timing', 1.998), (""Salesman's track record with similar dealers"", 0.006)]"
D0168,SM006,Medium,False,Ph-Karachi-0168 Traders,Karachi,Reliable,0.0,1.6,1.3801311186847085,612083.1495382686,5.0,0.04057246715117146,0.052106245899751005,0,0.4191186861796631,789.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.962), ('Declining order activity', 0.191), ('Cheque bounce history', 0.01)]"
D0169,SM003,Medium,True,Te-Multan-0169 Traders,Multan,Reliable,0.0,2.1,1.9439254496626546,321637.42528307205,-0.2608695652173913,0.05087287953630459,0.052106245899751005,1,0.2377471289986113,837.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.26), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.006)]"
D0170,SM004,Medium,False,Ph-Multan-0170 Traders,Multan,Moderate,0.10810810810810811,12.071428571428571,6.041209491584622,158502.84289221835,1.3636363636363635,0.05233136989715938,0.05107664487014998,0,0.6933910086313783,723.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.703), ('Inconsistent / unpredictable payment timing', 0.183), (""Salesman's track record with similar dealers"", -0.007)]"
D0171,SM007,Low,False,Te-Islamabad-0171 Traders,Islamabad,Reliable,0.0,1.5625,2.0713464679952,371245.5762437207,1.0,0.031461751367213554,0.017698558717844946,0,0.3144810269579329,815.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.38), (""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01)]"
D0172,SM001,High,False,Te-Peshawar-0172 Traders,Peshawar,Reliable,0.045454545454545456,1.5,1.760681686165901,575008.7722575058,0.0,0.068719473424382,0.06923686438237063,0,0.3059762956484035,817.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.873), ('Cheque bounce history', -0.001), (""Salesman's track record with similar dealers"", -0.019)]"
D0173,SM005,Low,False,FM-Islamabad-0173 Traders,Islamabad,Reliable,0.0,1.4545454545454546,1.408308678285174,307622.05024440004,-0.2222222222222222,0.025015859380840076,0.017698558717844946,0,0.24801560663559397,834.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.226), (""Elevated risk in dealer's territory"", 0.187), (""Salesman's track record with similar dealers"", 0.014)]"
D0174,SM005,High,True,Te-InteriorSindh-0174 Traders,Interior Sindh,Reliable,0.0,1.8095238095238095,2.4138847998278266,581291.2243251917,0.4444444444444444,0.025015859380840076,0.0704023655478718,0,0.35488510021432756,804.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.888), (""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01)]"
D0175,SM001,Medium,False,Ph-Faisalabad-0175 Traders,Faisalabad,Reliable,0.07692307692307693,1.8,1.5879984667608413,258042.82318902708,-0.14285714285714285,0.06740828461319319,0.051373645167150275,0,0.19158942253940356,853.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.106), ('Cheque bounce history', -0.008), (""Salesman's track record with similar dealers"", -0.018)]"
D0176,SM002,Medium,False,Ph-Karachi-0176 Traders,Karachi,Risky,0.11764705882352941,25.833333333333332,14.08883380891542,58683.83932551594,0.42857142857142855,0.033708895679483916,0.0509857977204793,1,0.9829195816618548,536.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 3.081), ('Inconsistent / unpredictable payment timing', 1.322), (""Salesman's track record with similar dealers"", 0.007)]"
D0177,SM002,Low,True,Ph-Lahore-0177 Traders,Lahore,Risky,0.0,25.4,13.739404711633812,412289.71029055794,4.0,0.038414778032425094,0.017698558717844946,1,0.9948030900047009,467.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 3.007), ('Inconsistent / unpredictable payment timing', 1.273), ('Inflation-adjusted credit exposure', 0.479)]"
D0178,SM006,Medium,False,FM-Karachi-0178 Traders,Karachi,Reliable,0.0,1.4615384615384615,1.6888013236829962,29230.53538796499,-0.5217391304347826,0.04057246715117146,0.052106245899751005,0,0.11658474109977944,887.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.002), (""Elevated risk in dealer's territory"", -0.068)]"
D0179,SM007,Low,False,FM-Rawalpindi-0179 Traders,Rawalpindi,Moderate,0.0,9.222222222222221,6.303438215238834,57359.848716201835,0.0,0.031461751367213554,0.017698558717844946,0,0.5814807491483549,751.0,GREEN (Reliable),"[('Inconsistent / unpredictable payment timing', 0.22), ('Late payment pattern (excluding Eid/Ramzan)', 0.211), (""Elevated risk in dealer's territory"", 0.187)]"
D0180,SM005,Medium,False,Ph-Karachi-0180 Traders,Karachi,Reliable,0.0,2.090909090909091,1.9277263893659975,130627.1895201025,-0.7083333333333334,0.025015859380840076,0.052106245899751005,0,0.162993344481783,864.0,GREEN (Reliable),"[(""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01), (""Elevated risk in dealer's territory"", -0.068)]"
D0181,SM005,Medium,False,Ph-Faisalabad-0181 Traders,Faisalabad,Risky,0.11764705882352941,30.666666666666668,15.028096291976558,363315.73227491236,0.125,0.021220792967177837,0.0509857977204793,1,0.9968264268751923,438.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 3.917), ('Inconsistent / unpredictable payment timing', 1.455), ('Inflation-adjusted credit exposure', 0.361)]"
D0182,SM003,Low,False,Ph-Lahore-0182 Traders,Lahore,Reliable,0.02857142857142857,2.142857142857143,2.0999957558738203,522854.2327219947,0.1875,0.04992049858392364,0.017307169285359626,0,0.40809743641608853,791.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.747), (""Elevated risk in dealer's territory"", 0.19), ('Cheque bounce history', 0.003)]"
D0183,SM001,High,True,Te-Peshawar-0183 Traders,Peshawar,Moderate,0.03571428571428571,10.375,6.391099580365952,46205.53487700069,-0.4444444444444444,0.06912531758022615,0.06948661463212089,0,0.5168170735213864,766.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.41), ('Inconsistent / unpredictable payment timing', 0.233), ('Cheque bounce history', 0.002)]"
D0184,SM007,Medium,False,Te-InteriorPunjab-0184 Traders,Interior Punjab,Risky,0.17647058823529413,29.583333333333332,10.133179100426414,138070.84851506722,0.8333333333333334,0.023058390022675734,0.05042557363084344,1,0.9873019801157866,519.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 3.729), ('Inconsistent / unpredictable payment timing', 0.762), (""Salesman's track record with similar dealers"", 0.015)]"
D0185,SM007,Low,False,Ph-Islamabad-0185 Traders,Islamabad,Reliable,0.0,2.6666666666666665,1.8575654633281302,472597.2314247784,1.5,0.031461751367213554,0.017698558717844946,0,0.4144334858902652,790.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.625), (""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01)]"
D0186,SM006,High,False,Ph-InteriorSindh-0186 Traders,Interior Sindh,Reliable,0.1,2.2857142857142856,1.130388330520878,41139.46473493058,8.0,0.037001038579742886,0.06783826298376923,0,0.16898609304325268,862.0,GREEN (Reliable),"[('Declining order activity', 0.359), (""Salesman's track record with similar dealers"", 0.005), ('Cheque bounce history', -0.013)]"
D0187,SM007,High,False,Te-InteriorSindh-0187 Traders,Interior Sindh,Reliable,0.0,0.7142857142857143,0.4879500364742666,88444.72836862764,7.0,0.031461751367213554,0.0704023655478718,1,0.13144102070232586,879.0,GREEN (Reliable),"[('Declining order activity', 0.303), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.009)]"
D0188,SM001,High,False,Ph-Peshawar-0188 Traders,Peshawar,Reliable,0.0,2.310344827586207,1.3732131246511903,115407.38641065374,-0.7142857142857143,0.0706134128183214,0.0704023655478718,1,0.13190450274890447,879.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.021), ('Declining order activity', -0.13)]"
D0189,SM005,Low,False,Ph-Lahore-0189 Traders,Lahore,Reliable,0.0,1.411764705882353,1.3890959226126398,46684.996807940646,-0.48,0.025015859380840076,0.017698558717844946,1,0.14622008210126325,872.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), (""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01)]"
D0190,SM002,Low,False,Te-Rawalpindi-0190 Traders,Rawalpindi,Moderate,0.0,9.90625,6.266226707353484,70898.04731572127,0.26666666666666666,0.038414778032425094,0.017698558717844946,1,0.6187382402278981,742.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.329), ('Inconsistent / unpredictable payment timing', 0.215), (""Elevated risk in dealer's territory"", 0.187)]"
D0191,SM005,High,True,Ph-InteriorSindh-0191 Traders,Interior Sindh,Reliable,0.037037037037037035,2.0,2.141171498179299,182351.8903735632,-0.5,0.02382111625061308,0.06945269793153751,0,0.1650053075774737,863.0,GREEN (Reliable),"[(""Salesman's track record with similar dealers"", 0.015), ('Cheque bounce history', 0.001), ('Inflation-adjusted credit exposure', -0.077)]"
D0192,SM004,Medium,False,Te-Multan-0192 Traders,Multan,Reliable,0.02564102564102564,1.7037037037037037,1.8814434094564731,232918.2286015695,0.05263157894736842,0.056454724020513505,0.05186204565555076,0,0.19034464533942638,853.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.046), ('Cheque bounce history', 0.004), (""Salesman's track record with similar dealers"", -0.01)]"
D0193,SM001,High,False,Te-Peshawar-0193 Traders,Peshawar,Risky,0.25,18.5,19.5021366350801,42341.35692267461,4.0,0.06019674615165473,0.06399210913761538,1,0.9724710276151897,564.0,RED (High Risk),"[('Inconsistent / unpredictable payment timing', 2.089), ('Late payment pattern (excluding Eid/Ramzan)', 1.814), ('Declining order activity', 0.135)]"
D0194,SM005,Medium,True,FM-Gujranwala-0194 Traders,Gujranwala,Reliable,0.0,1.75,1.6362578957724947,36405.46261026072,0.23076923076923078,0.025015859380840076,0.052106245899751005,0,0.1288222605287215,880.0,GREEN (Reliable),"[(""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01), (""Elevated risk in dealer's territory"", -0.068)]"
D0195,SM008,Medium,False,Ph-Karachi-0195 Traders,Karachi,Risky,0.26666666666666666,17.25,17.177681079608135,193687.84358465768,-0.3333333333333333,0.04042258924956872,0.04956656336006846,1,0.9630469411349695,582.0,AMBER (Moderate),"[('Inconsistent / unpredictable payment timing', 1.76), ('Late payment pattern (excluding Eid/Ramzan)', 1.598), (""Salesman's track record with similar dealers"", 0.002)]"
D0196,SM003,Medium,False,Ph-Karachi-0196 Traders,Karachi,Reliable,0.0,1.2857142857142858,1.2478553029669976,65065.65912836507,-0.5,0.05087287953630459,0.052106245899751005,0,0.11527323206741191,888.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.006), (""Elevated risk in dealer's territory"", -0.068)]"
D0197,SM001,Low,False,Ph-Lahore-0197 Traders,Lahore,Reliable,0.0,2.2857142857142856,1.2880570286640687,131624.60786653394,0.0,0.0706134128183214,0.017698558717844946,0,0.19306437837002174,852.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.021)]"
D0198,SM007,High,False,Ph-InteriorSindh-0198 Traders,Interior Sindh,Moderate,0.11904761904761904,8.962962962962964,6.068799743798631,123182.60477291537,-0.09090909090909091,0.025792817126850737,0.06734986249536874,1,0.5031536483109083,769.0,GREEN (Reliable),"[('Inconsistent / unpredictable payment timing', 0.187), ('Late payment pattern (excluding Eid/Ramzan)', 0.166), (""Salesman's track record with similar dealers"", 0.013)]"
D0199,SM001,High,False,Ph-InteriorSindh-0199 Traders,Interior Sindh,Moderate,0.06896551724137931,8.181818181818182,6.282748958293215,448822.3919819404,-0.7391304347826086,0.0677398495999306,0.06863401895193899,0,0.6523054560851232,734.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.568), ('Inconsistent / unpredictable payment timing', 0.217), ('Late payment pattern (excluding Eid/Ramzan)', 0.031)]"
D0200,SM008,Medium,False,Ph-InteriorPunjab-0200 Traders,Interior Punjab,Reliable,0.0,1.6666666666666667,1.562128004498679,46180.43688607629,-0.5357142857142857,0.0485033973303768,0.052106245899751005,0,0.1220138651564921,884.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004), (""Elevated risk in dealer's territory"", -0.068)]"
D0201,SM005,High,False,FM-InteriorSindh-0201 Traders,Interior Sindh,Reliable,0.0,1.4615384615384615,1.5984195491000022,33356.17313153993,-0.4444444444444444,0.025015859380840076,0.0704023655478718,0,0.10455474079282912,894.0,GREEN (Reliable),"[(""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01), ('Declining order activity', -0.115)]"
D0202,SM002,Low,True,FM-Lahore-0202 Traders,Lahore,Reliable,0.0,1.52,1.53055303488399,354540.4466747056,-0.5263157894736842,0.038414778032425094,0.017698558717844946,0,0.2700411657253233,827.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.34), (""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01)]"
D0203,SM003,High,False,FM-InteriorSindh-0203 Traders,Interior Sindh,Moderate,0.045454545454545456,9.941176470588236,5.06575806389377,112864.93830849837,-0.3076923076923077,0.049357728021153076,0.06923686438237063,0,0.4970095109458998,771.0,GREEN (Reliable),"[('Late payment pattern (excluding Eid/Ramzan)', 0.335), ('Inconsistent / unpredictable payment timing', 0.045), ('Cheque bounce history', -0.001)]"
D0204,SM002,Medium,False,Te-InteriorPunjab-0204 Traders,Interior Punjab,Moderate,0.0,7.875,4.971027168615266,267822.114930016,-0.75,0.038414778032425094,0.052106245899751005,0,0.5283428981929148,763.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.13), ('Inconsistent / unpredictable payment timing', 0.031), ('Cheque bounce history', 0.01)]"
D0205,SM007,Low,True,Ph-Lahore-0205 Traders,Lahore,Reliable,0.0,1.6,1.2724180205607036,51341.810044507816,-0.8333333333333334,0.031461751367213554,0.017698558717844946,0,0.14653989421518732,872.0,GREEN (Reliable),"[(""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.009)]"
D0206,SM003,Medium,False,FM-Faisalabad-0206 Traders,Faisalabad,Moderate,0.21428571428571427,10.3,4.941475672122834,379196.1462540127,0.8,0.04373002239344745,0.05006542957322039,0,0.6995201299772684,721.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.399), ('Late payment pattern (excluding Eid/Ramzan)', 0.397), ('Inconsistent / unpredictable payment timing', 0.027)]"
D0207,SM004,High,False,Ph-InteriorSindh-0207 Traders,Interior Sindh,Risky,0.15151515151515152,23.041666666666668,15.587396550320108,54474.26009440256,0.0625,0.0501610177268072,0.06651736166286791,1,0.9738112163183333,561.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 2.599), ('Inconsistent / unpredictable payment timing', 1.535), (""Salesman's track record with similar dealers"", -0.005)]"
D0208,SM006,Medium,False,Te-Faisalabad-0208 Traders,Faisalabad,Risky,0.14814814814814814,26.647058823529413,12.605601364899295,102683.62008901563,-0.7142857142857143,0.03528146186016617,0.05069531115548293,1,0.9823505833126983,538.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 3.222), ('Inconsistent / unpredictable payment timing', 1.112), (""Salesman's track record with similar dealers"", 0.006)]"
D0209,SM005,High,False,FM-InteriorSindh-0209 Traders,Interior Sindh,Reliable,0.0,1.7647058823529411,1.5264551613058028,223683.0311067119,-0.6153846153846154,0.025015859380840076,0.0704023655478718,0,0.16044630788809167,865.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.023), (""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01)]"
D0210,SM004,Medium,False,FM-Karachi-0210 Traders,Karachi,Reliable,0.0,1.6666666666666667,1.5366550286574245,63944.17074851137,-0.4166666666666667,0.05773677530256478,0.052106245899751005,0,0.12625345899415233,882.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.011), (""Elevated risk in dealer's territory"", -0.068)]"
D0211,SM008,Medium,False,Ph-Faisalabad-0211 Traders,Faisalabad,Reliable,0.0,1.6521739130434783,1.7916472867168918,35142.19152218443,1.125,0.0485033973303768,0.052106245899751005,0,0.1327262555404225,878.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004), ('Declining order activity', -0.027)]"
D0212,SM002,High,False,FM-Peshawar-0212 Traders,Peshawar,Risky,0.15,19.9,15.789516253812584,245923.45958984384,-0.18181818181818182,0.03241477803242509,0.06655621170171795,1,0.9724606451697165,564.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 2.056), ('Inconsistent / unpredictable payment timing', 1.563), ('Inflation-adjusted credit exposure', 0.077)]"
D0213,SM008,Medium,False,Te-Faisalabad-0213 Traders,Faisalabad,Reliable,0.027777777777777776,1.8571428571428572,2.1111946516469904,29614.194572495693,0.11764705882352941,0.04766164648862596,0.05184169563520074,0,0.13351775445490846,878.0,GREEN (Reliable),"[('Cheque bounce history', 0.004), (""Salesman's track record with similar dealers"", -0.003), (""Elevated risk in dealer's territory"", -0.066)]"
D0214,SM002,Medium,False,Ph-Karachi-0214 Traders,Karachi,Reliable,0.0,0.3333333333333333,0.5773502691896258,661176.5271182362,3.0,0.038414778032425094,0.052106245899751005,0,0.34281155334333735,807.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 1.081), ('Declining order activity', 0.079), ('Cheque bounce history', 0.01)]"
D0215,SM001,Medium,False,Te-InteriorPunjab-0215 Traders,Interior Punjab,Risky,0.23529411764705882,34.18181818181818,15.818392410783671,236617.28022013573,-0.38095238095238093,0.060809491249693946,0.04986534954120759,1,0.9977281990708448,419.0,RED (High Risk),"[('Late payment pattern (excluding Eid/Ramzan)', 4.524), ('Inconsistent / unpredictable payment timing', 1.567), ('Inflation-adjusted credit exposure', 0.055)]"
D0216,SM002,Low,False,Ph-Rawalpindi-0216 Traders,Rawalpindi,Reliable,0.0,1.9523809523809523,1.5617789341495933,341261.0647301927,-0.5263157894736842,0.038414778032425094,0.017698558717844946,0,0.2794139509798197,825.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.308), (""Elevated risk in dealer's territory"", 0.187), ('Cheque bounce history', 0.01)]"
D0217,SM008,Medium,False,Te-Karachi-0217 Traders,Karachi,Reliable,0.0,1.6428571428571428,1.6763879860706166,66063.08468869167,-0.6470588235294118,0.0485033973303768,0.052106245899751005,0,0.12790467375866701,881.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", -0.004), (""Elevated risk in dealer's territory"", -0.068)]"
D0218,SM007,Medium,False,Ph-Karachi-0218 Traders,Karachi,Reliable,0.0,2.25,1.7986923354612536,77970.10445957995,0.8333333333333334,0.031461751367213554,0.052106245899751005,0,0.1580727843110872,866.0,GREEN (Reliable),"[('Cheque bounce history', 0.01), (""Salesman's track record with similar dealers"", 0.009), ('Declining order activity', -0.043)]"
D0219,SM003,Medium,False,Ph-Karachi-0219 Traders,Karachi,Reliable,0.0,0.5,0.9374368665610922,263855.6158589572,2.0,0.05087287953630459,0.052106245899751005,0,0.1684028551249251,862.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.12), ('Declining order activity', 0.022), ('Cheque bounce history', 0.01)]"
D0220,SM005,High,False,Ph-InteriorSindh-0220 Traders,Interior Sindh,Reliable,0.0,2.5,1.4433756729740645,274898.73808016937,-0.2857142857142857,0.025015859380840076,0.0704023655478718,0,0.19824285974824127,851.0,GREEN (Reliable),"[('Inflation-adjusted credit exposure', 0.147), (""Salesman's track record with similar dealers"", 0.014), ('Cheque bounce history', 0.01)]"
