dealer_id,salesman_id,territory_risk_tier,is_salesman_favorite,dealer_name,city,sector,credit_limit_pkr,true_risk_profile,bounce_rate_lifetime,avg_days_late_nonseasonal,payment_volatility,real_exposure_pkr,order_frequency_trend,salesman_default_rate_loo,territory_default_rate_loo,is_high_risk,top_reasons,risk_probability_calibrated,credit_score,risk_flag,salesman_name
D0097,SM001,Low,False,FM-Islamabad-0097 Traders,Islamabad,FMCG,350000,Reliable,0.0,2.25,2.574643252722186,159884.65543155992,-0.2857142857142857,0.0706134128183214,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.92}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.513}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.404}]",0.1448227623038063,872.0,GREEN (Reliable),Tariq Mehmood
D0098,SM003,Low,False,Te-Islamabad-0098 Traders,Islamabad,Textile,200000,Moderate,0.0,12.0,3.642695536169715,101023.45722685373,-0.375,0.05087287953630459,0.017698558717844946,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.661}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.227}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.195}]",0.4294379142318145,786.0,GREEN (Reliable),Bilal Aslam
D0099,SM006,Medium,False,FM-Karachi-0099 Traders,Karachi,FMCG,350000,Risky,0.0,33.42857142857143,10.039208847599213,277832.4695436331,0.6666666666666666,0.04057246715117146,0.052106245899751005,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 4.135}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 1.06}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.144}]",0.9658850461534942,577.0,RED (High Risk),Waqas Ahmed
D0100,SM005,Low,True,Ph-Lahore-0100 Traders,Lahore,Pharma,750000,Moderate,0.0,9.157894736842104,5.683332169622374,365891.01647521165,-0.25,0.025015859380840076,0.017698558717844946,1,"[{'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.342}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.328}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 0.206}]",0.6186342594958619,742.0,GREEN (Reliable),Kamran Shahid
D0101,SM002,Medium,False,Ph-InteriorPunjab-0101 Traders,Interior Punjab,Pharma,500000,Reliable,0.0,1.9090909090909092,1.5985190514644287,310307.9479237749,-0.3333333333333333,0.038414778032425094,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.975}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.596}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.212}]",0.19332454663644116,852.0,GREEN (Reliable),Aamir Sohail
D0102,SM006,Medium,False,Te-Karachi-0102 Traders,Karachi,Textile,50000,Reliable,0.0,2.0,1.8973665961010278,31643.72725413453,0.0,0.04057246715117146,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.96}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.537}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.372}]",0.1384797810137434,875.0,GREEN (Reliable),Waqas Ahmed
D0103,SM004,Medium,False,Te-Faisalabad-0103 Traders,Faisalabad,Textile,100000,Risky,0.11538461538461539,31.6875,14.96861010707238,81433.91250302734,3.2,0.051967544533334006,0.05100734480084991,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 3.853}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 2.028}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.268}]",0.9681385849769306,573.0,RED (High Risk),Nasir Iqbal
D0104,SM004,Medium,False,Te-Karachi-0104 Traders,Karachi,Textile,350000,Risky,0.2857142857142857,25.4,13.24009063413087,220785.16234659168,-0.25,0.04345106101685049,0.049385157464376855,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 2.834}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 1.689}, {'factor': 'Cheque bounce history', 'direction': 'reduces_risk', 'weight': -0.315}]",0.932398574275885,618.0,AMBER (Moderate),Nasir Iqbal
D0105,SM004,High,False,FM-Peshawar-0105 Traders,Peshawar,FMCG,500000,Reliable,0.02631578947368421,2.064516129032258,1.674755147717064,262491.7977021897,-0.48,0.05642098582888057,0.06972760171521324,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.95}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.581}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.247}]",0.1385280301283489,875.0,GREEN (Reliable),Nasir Iqbal
D0106,SM004,Low,False,FM-Lahore-0106 Traders,Lahore,FMCG,750000,Reliable,0.0,1.3529411764705883,1.4342743312012722,627573.8010005387,21.0,0.05773677530256478,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.065}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.877}, {'factor': 'Declining order activity', 'direction': 'increases_risk', 'weight': 0.665}]",0.35171380184868706,805.0,GREEN (Reliable),Nasir Iqbal
D0107,SM002,Medium,False,Ph-Karachi-0107 Traders,Karachi,Pharma,100000,Moderate,0.07142857142857142,9.416666666666666,3.9903730305670577,88589.00969810043,14.0,0.03555763517528224,0.05142597379090747,0,"[{'factor': 'Declining order activity', 'direction': 'increases_risk', 'weight': 0.422}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.253}, {'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.242}]",0.4636686074699141,778.0,GREEN (Reliable),Aamir Sohail
D0108,SM007,Low,False,Ph-Lahore-0108 Traders,Lahore,Pharma,350000,Reliable,0.03125,2.217391304347826,1.827507851210648,198374.02978973888,-0.11764705882352941,0.029973656129118315,0.017270476526064123,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.925}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.551}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.249}]",0.2157377378873447,844.0,GREEN (Reliable),Imran Yousaf
D0109,SM003,High,False,Ph-InteriorSindh-0109 Traders,Interior Sindh,Pharma,50000,Moderate,0.0,8.928571428571429,6.263808275933025,39668.79372728553,2.25,0.05087287953630459,0.0704023655478718,1,"[{'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.355}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 0.32}, {'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.163}]",0.3893650640987274,796.0,GREEN (Reliable),Bilal Aslam
D0110,SM004,Low,False,FM-Islamabad-0110 Traders,Islamabad,FMCG,500000,Reliable,0.0,2.45,1.823001188516709,250508.67123604353,-0.07692307692307693,0.05773677530256478,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.887}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.552}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.272}]",0.17482785545088603,859.0,GREEN (Reliable),Nasir Iqbal
D0111,SM006,Medium,False,Ph-Gujranwala-0111 Traders,Gujranwala,Pharma,500000,Reliable,0.03125,1.68,1.5394455083302816,237389.90516957978,-0.3157894736842105,0.03945639572260003,0.05180862685213196,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.012}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.608}, {'factor': 'Declining order activity', 'direction': 'reduces_risk', 'weight': -0.075}]",0.16527086697292964,863.0,GREEN (Reliable),Waqas Ahmed
D0112,SM003,Medium,False,FM-Karachi-0112 Traders,Karachi,FMCG,350000,Reliable,0.0,1.1818181818181819,1.6620770138594663,211738.87104460178,-0.4,0.05087287953630459,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.093}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.584}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.143}]",0.13713668464101625,876.0,GREEN (Reliable),Bilal Aslam
D0113,SM008,Low,False,Ph-Lahore-0113 Traders,Lahore,Pharma,100000,Risky,0.1,33.857142857142854,10.333333333333332,83494.84876102595,8.0,0.04547309430007376,0.016328695704146315,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 4.205}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 1.118}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.263}]",0.9666388936584764,576.0,RED (High Risk),Rizwan Malik
D0114,SM008,High,True,Te-InteriorSindh-0114 Traders,Interior Sindh,Textile,350000,Moderate,0.09090909090909091,10.307692307692308,4.807888255116191,159884.65543155992,-0.3076923076923077,0.04574857639373768,0.06807136321686946,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.387}, {'factor': ""Elevated risk in dealer's territory"", 'direction': 'reduces_risk', 'weight': -0.133}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.103}]",0.3999400721003297,793.0,GREEN (Reliable),Rizwan Malik
D0115,SM008,Medium,False,Te-Karachi-0115 Traders,Karachi,Textile,50000,Reliable,0.0,1.2307692307692308,1.6605279103876789,26680.544075232527,-0.45454545454545453,0.0485033973303768,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.085}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.584}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.382}]",0.10993301097421052,891.0,GREEN (Reliable),Rizwan Malik
D0116,SM008,Medium,False,Ph-Faisalabad-0116 Traders,Faisalabad,Pharma,200000,Reliable,0.0,2.3636363636363638,2.134231724753677,172804.66451607973,14.0,0.0485033973303768,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.901}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.491}, {'factor': 'Declining order activity', 'direction': 'increases_risk', 'weight': 0.422}]",0.21880805614131899,843.0,GREEN (Reliable),Rizwan Malik
D0117,SM004,Medium,False,Ph-Faisalabad-0117 Traders,Faisalabad,Pharma,50000,Reliable,0.0,1.4,1.3789543689024493,26050.27005336617,0.4,0.05773677530256478,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.058}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.639}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.384}]",0.09717650007374087,899.0,GREEN (Reliable),Nasir Iqbal
D0118,SM002,Medium,False,Ph-Karachi-0118 Traders,Karachi,Pharma,500000,Reliable,0.0,1.4814814814814814,1.953047346941169,236231.9112462332,0.5384615384615384,0.038414778032425094,0.052106245899751005,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.044}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.526}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.091}]",0.18021826466231367,857.0,GREEN (Reliable),Aamir Sohail
D0119,SM006,High,False,FM-Peshawar-0119 Traders,Peshawar,FMCG,200000,Risky,0.16666666666666666,31.666666666666668,13.736291868103061,119361.26811602627,0.25,0.034620086198790506,0.06612886127436753,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 3.85}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 1.786}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.188}]",0.9665148306998074,576.0,RED (High Risk),Waqas Ahmed
D0120,SM008,Medium,False,Ph-Gujranwala-0120 Traders,Gujranwala,Pharma,350000,Reliable,0.0,1.0,1.2292725943057183,294943.70303657174,10.0,0.0485033973303768,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.122}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.668}, {'factor': 'Declining order activity', 'direction': 'increases_risk', 'weight': 0.283}]",0.18270704061688697,856.0,GREEN (Reliable),Rizwan Malik
D0121,SM002,Medium,True,Ph-InteriorPunjab-0121 Traders,Interior Punjab,Pharma,500000,Moderate,0.0,10.0,4.933842623179526,268404.81004154985,-0.5,0.038414778032425094,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.337}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.124}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.091}]",0.49677785713743716,771.0,GREEN (Reliable),Aamir Sohail
D0122,SM003,High,True,FM-Peshawar-0122 Traders,Peshawar,FMCG,500000,Moderate,0.0,10.0,5.202317038022824,270748.29567871697,-0.375,0.05087287953630459,0.0704023655478718,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.337}, {'factor': ""Elevated risk in dealer's territory"", 'direction': 'reduces_risk', 'weight': -0.145}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.143}]",0.4473880942654061,782.0,GREEN (Reliable),Bilal Aslam
D0123,SM004,Medium,False,FM-Multan-0123 Traders,Multan,FMCG,750000,Reliable,0.0,2.1875,1.5893847208431549,536378.0219151729,0.25,0.05773677530256478,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.93}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.686}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.598}]",0.21298351683658456,845.0,GREEN (Reliable),Nasir Iqbal
D0124,SM007,Medium,False,Te-Karachi-0124 Traders,Karachi,Textile,100000,Reliable,0.0,0.75,1.1821319289469756,65420.141893593805,-0.7,0.031461751367213554,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.163}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.678}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.301}]",0.12735426866157046,881.0,GREEN (Reliable),Imran Yousaf
D0125,SM005,High,True,Ph-InteriorSindh-0125 Traders,Interior Sindh,Pharma,500000,Risky,0.2,31.136363636363637,14.883058650109819,297917.1731412651,-0.42105263157894735,0.01856424647761427,0.06527416041966666,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 3.764}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 2.011}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.463}]",0.9805265701895987,544.0,RED (High Risk),Kamran Shahid
D0126,SM001,Low,False,Te-Lahore-0126 Traders,Lahore,Textile,350000,Reliable,0.05128205128205128,1.7741935483870968,1.7561560534542722,178431.56200765137,-0.375,0.06847666068156925,0.01699606486466616,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.997}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.565}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.473}]",0.12575147368079534,882.0,GREEN (Reliable),Tariq Mehmood
D0127,SM007,Low,False,FM-Rawalpindi-0127 Traders,Rawalpindi,FMCG,500000,Reliable,0.0,2.7777777777777777,2.083070158815998,381469.24334379047,-0.2727272727272727,0.031461751367213554,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.834}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.501}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.361}]",0.2892073972862416,822.0,GREEN (Reliable),Imran Yousaf
D0128,SM002,Low,False,Ph-Lahore-0128 Traders,Lahore,Pharma,200000,Reliable,0.0,2.1666666666666665,1.9364916731037085,133424.69252615972,-0.5,0.038414778032425094,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.933}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.53}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.159}]",0.18448158515899676,856.0,GREEN (Reliable),Aamir Sohail
D0129,SM005,Low,False,FM-Lahore-0129 Traders,Lahore,FMCG,100000,Reliable,0.0,2.1904761904761907,1.422722014672748,57923.57573348603,-0.5714285714285714,0.025015859380840076,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.929}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.631}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.342}]",0.1834010600187938,856.0,GREEN (Reliable),Kamran Shahid
D0130,SM008,Medium,False,FM-Karachi-0130 Traders,Karachi,FMCG,100000,Moderate,0.2222222222222222,11.666666666666666,5.879747322073336,70437.29934266569,-0.2,0.04176939059637006,0.049989843783348885,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.607}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.291}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 0.244}]",0.44958592367419364,782.0,GREEN (Reliable),Rizwan Malik
D0131,SM006,Low,False,FM-Rawalpindi-0131 Traders,Rawalpindi,FMCG,350000,Reliable,0.030303030303030304,1.375,1.3912166872805047,215803.93608425886,-0.5,0.03949021606892038,0.017283448713693847,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.062}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.637}, {'factor': ""Elevated risk in dealer's territory"", 'direction': 'increases_risk', 'weight': 0.137}]",0.17118804001257776,861.0,GREEN (Reliable),Waqas Ahmed
D0132,SM003,Low,False,Te-Rawalpindi-0132 Traders,Rawalpindi,Textile,350000,Reliable,0.027777777777777776,2.129032258064516,1.9415838635401934,246798.58772778057,0.25,0.04994695361037867,0.01731804121403977,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.939}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.529}, {'factor': ""Elevated risk in dealer's territory"", 'direction': 'increases_risk', 'weight': 0.137}]",0.18564668581761903,855.0,GREEN (Reliable),Bilal Aslam
D0133,SM007,Medium,False,Te-Gujranwala-0133 Traders,Gujranwala,Textile,50000,Reliable,0.0,1.8235294117647058,1.416279616889396,32674.545588131266,-0.7333333333333333,0.031461751367213554,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.989}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.632}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.37}]",0.14047236513236072,874.0,GREEN (Reliable),Imran Yousaf
D0134,SM008,High,False,FM-Peshawar-0134 Traders,Peshawar,FMCG,350000,Reliable,0.0,1.7619047619047619,1.786768122219737,211508.90824967079,0.0,0.0485033973303768,0.0704023655478718,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.999}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.559}, {'factor': ""Elevated risk in dealer's territory"", 'direction': 'reduces_risk', 'weight': -0.145}]",0.14433254129434195,873.0,GREEN (Reliable),Rizwan Malik
D0135,SM004,Low,False,Ph-Lahore-0135 Traders,Lahore,Pharma,500000,Reliable,0.0,1.8333333333333333,1.822518197617012,235847.169907159,-0.5454545454545454,0.05773677530256478,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.987}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.552}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'reduces_risk', 'weight': -0.272}]",0.16008292552807465,866.0,GREEN (Reliable),Nasir Iqbal
D0136,SM005,Medium,False,Ph-Karachi-0136 Traders,Karachi,Pharma,500000,Reliable,0.0,2.357142857142857,1.6396358733271998,331934.6088071854,-0.8,0.025015859380840076,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.902}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.588}, {'factor': ""Salesman's track record with similar dealers"", 'direction': 'increases_risk', 'weight': 0.342}]",0.24023177915971275,836.0,GREEN (Reliable),Kamran Shahid
D0137,SM004,High,False,Ph-InteriorSindh-0137 Traders,Interior Sindh,Pharma,500000,Risky,0.13333333333333333,15.076923076923077,10.641597142515296,367233.2456932309,-0.5,0.051070108635898115,0.06698356212906838,1,"[{'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 1.179}, {'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 1.16}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.331}]",0.7748789470462956,699.0,AMBER (Moderate),Nasir Iqbal
D0138,SM003,Medium,False,Te-Faisalabad-0138 Traders,Faisalabad,Textile,100000,Reliable,0.0,1.5588235294117647,1.7201012243196958,51397.63136301566,0.5333333333333333,0.05087287953630459,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.032}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.572}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.331}]",0.11777755911018421,886.0,GREEN (Reliable),Bilal Aslam
D0139,SM008,Low,True,Te-Rawalpindi-0139 Traders,Rawalpindi,Textile,200000,Moderate,0.0,9.8,6.1539392052518265,111705.79843580147,-0.6666666666666666,0.0485033973303768,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'increases_risk', 'weight': 0.304}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'increases_risk', 'weight': 0.298}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.204}]",0.4754205277006305,776.0,GREEN (Reliable),Rizwan Malik
D0140,SM005,Low,False,Te-Lahore-0140 Traders,Lahore,Textile,750000,Reliable,0.0,1.7419354838709677,1.545023227719748,550849.8685398464,0.46153846153846156,0.025015859380840076,0.017698558717844946,1,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.002}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.716}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.607}]",0.3245705078911493,812.0,GREEN (Reliable),Kamran Shahid
D0141,SM008,Medium,False,Te-Karachi-0141 Traders,Karachi,Textile,50000,Reliable,0.0,1.619047619047619,1.756307314969503,28139.685102211697,-0.14285714285714285,0.0485033973303768,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -1.022}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.565}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.379}]",0.1171226092025367,886.0,GREEN (Reliable),Rizwan Malik
D0142,SM008,Low,False,FM-Rawalpindi-0142 Traders,Rawalpindi,FMCG,50000,Reliable,0.0,2.142857142857143,1.8257418583505538,32639.05881241797,0.0,0.0485033973303768,0.017698558717844946,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.937}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.551}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'reduces_risk', 'weight': -0.37}]",0.14243128609026462,874.0,GREEN (Reliable),Rizwan Malik
D0143,SM006,Medium,False,Te-Faisalabad-0143 Traders,Faisalabad,Textile,500000,Reliable,0.0,2.32,2.126635992632799,259654.85114560084,-0.2777777777777778,0.04057246715117146,0.052106245899751005,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.908}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.492}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.106}]",0.19731775023271075,851.0,GREEN (Reliable),Waqas Ahmed
D0144,SM005,High,False,Ph-InteriorSindh-0144 Traders,Interior Sindh,Pharma,500000,Reliable,0.0,2.0,1.5511559096637113,397335.0607818676,1.1111111111111112,0.025015859380840076,0.0704023655478718,0,"[{'factor': 'Late payment pattern (excluding Eid/Ramzan)', 'direction': 'reduces_risk', 'weight': -0.96}, {'factor': 'Inconsistent / unpredictable payment timing', 'direction': 'reduces_risk', 'weight': -0.605}, {'factor': 'Inflation-adjusted credit exposure', 'direction': 'increases_risk', 'weight': 0.394}]",0.24491016738054894,835.0,GREEN (Reliable),Kamran Shahid
